timestamp,robot_id,drive_motor_temperature_c,drive_motor_current_a,drive_vibration_mm_s,battery_voltage_v,battery_temperature_c,days_since_maintenance,risk_level
2026-07-03 13:53:47,ROBOT_03,54.33,10.737,2.834,47.025,41.34,21,정상
2026-07-03 13:53:47,ROBOT_04,62.86,10.623,3.146,46.399,41.52,2,주의
2026-07-03 14:46:48,ROBOT_01,54.41,10.515,1.867,46.948,36.21,16,정상
2026-07-03 14:46:48,ROBOT_02,53.66,9.084,1.447,47.874,37.61,9,정상
2026-07-03 14:46:48,ROBOT_03,59.69,11.611,3.098,47.698,38.22,21,정상
2026-07-03 14:46:48,ROBOT_04,64.66,12.314,3.628,45.757,42.26,2,정상
2026-07-03 15:39:49,ROBOT_01,54.09,9.712,2.31,47.328,38.31,16,정상
2026-07-03 15:39:49,ROBOT_02,53.87,9.915,1.734,47.034,35.34,9,정상
2026-07-03 15:39:49,ROBOT_03,51.21,11.034,2.833,46.954,38.09,21,정상
2026-07-03 15:39:49,ROBOT_04,60.22,11.1,3.082,46.17,42.54,2,주의
2026-07-03 16:32:50,ROBOT_01,54.02,9.688,1.4,47.177,38.83,16,정상
2026-07-03 16:32:50,ROBOT_02,52.38,9.286,2.094,47.225,36.52,9,정상
2026-07-03 16:32:50,ROBOT_03,57.34,10.952,2.855,47.261,39.67,21,정상
2026-07-03 16:32:50,ROBOT_04,64.03,10.277,3.412,45.576,43.04,2,주의
2026-07-03 17:25:50,ROBOT_01,53.65,10.247,1.778,47.468,39.08,16,정상
2026-07-03 17:25:50,ROBOT_02,51.44,8.41,1.776,46.782,38.85,9,정상
2026-07-03 17:25:50,ROBOT_03,61.25,12.535,2.504,46.491,40.84,21,주의
2026-07-03 17:25:50,ROBOT_04,60.81,11.553,3.228,47.073,41.74,2,정상
2026-07-03 18:18:51,ROBOT_01,55.13,10.31,2.029,47.242,35.02,16,정상
2026-07-03 18:18:51,ROBOT_02,57.94,10.554,1.847,47.447,38.54,9,정상
2026-07-03 18:18:51,ROBOT_03,57.58,11.832,2.728,47.257,37.46,21,정상
2026-07-03 18:18:51,ROBOT_04,60.49,11.524,3.455,46.762,44.5,2,주의
2026-07-03 19:11:52,ROBOT_01,54.12,10.837,1.777,47.33,36.19,16,정상
2026-07-03 19:11:52,ROBOT_02,52.96,9.469,1.787,47.519,34.74,9,정상
2026-07-03 19:11:52,ROBOT_03,62.05,11.97,2.937,46.706,42.3,21,정상
2026-07-03 19:11:52,ROBOT_04,64.78,11.606,2.812,46.267,44.9,2,정상
2026-07-03 20:04:53,ROBOT_01,52.01,10.458,2.707,47.184,36.88,16,정상
2026-07-03 20:04:53,ROBOT_02,57.87,10.617,2.347,47.278,37.56,9,정상
2026-07-03 20:04:53,ROBOT_03,63.86,12.016,3.508,46.229,40.03,21,주의
2026-07-03 20:04:53,ROBOT_04,64.53,12.136,3.457,46.312,42.37,2,주의
2026-07-03 20:57:53,ROBOT_01,54.33,9.275,1.851,47.547,32.74,16,정상
2026-07-03 20:57:53,ROBOT_02,55.2,9.242,1.963,47.59,34.44,9,정상
2026-07-03 20:57:53,ROBOT_03,63.18,12.299,3.61,46.519,43.59,21,주의
2026-07-03 20:57:53,ROBOT_04,67.55,15.362,4.286,45.498,51.02,2,주의
2026-07-03 21:50:54,ROBOT_01,55.96,9.156,2.051,46.271,36.29,16,정상
2026-07-03 21:50:54,ROBOT_02,47.94,10.064,1.69,47.497,32.64,9,정상
2026-07-03 21:50:54,ROBOT_03,61.52,11.727,3.311,46.386,39.19,21,주의
2026-07-03 21:50:54,ROBOT_04,55.91,11.132,2.889,45.937,38.71,2,정상
2026-07-03 22:43:55,ROBOT_01,51.93,9.902,2.127,48.434,37.18,16,정상
2026-07-03 22:43:55,ROBOT_02,50.77,8.985,1.716,47.56,33.82,9,정상
2026-07-03 22:43:55,ROBOT_03,58.25,12.152,3.242,46.307,40.43,21,주의
2026-07-03 22:43:55,ROBOT_04,57.71,11.339,3.313,47.109,42.35,2,정상
2026-07-03 23:36:56,ROBOT_01,53.94,9.477,1.96,47.528,39.99,16,정상
2026-07-03 23:36:56,ROBOT_02,49.69,9.812,1.964,47.027,36.83,9,정상
2026-07-03 23:36:56,ROBOT_03,56.71,10.724,3.331,47.328,40.89,21,정상
2026-07-03 23:36:56,ROBOT_04,60.82,10.661,3.026,46.911,39.72,2,정상
2026-07-04 00:29:57,ROBOT_01,49.15,8.895,2.07,47.188,37.19,17,정상
2026-07-04 00:29:57,ROBOT_02,54.29,9.281,1.508,47.655,31.87,10,정상
2026-07-04 00:29:57,ROBOT_03,62.84,11.225,2.925,46.474,42.07,22,주의
2026-07-04 00:29:57,ROBOT_04,56.98,11.503,2.7,46.48,42.07,3,정상
2026-07-04 01:22:57,ROBOT_01,54.12,10.384,1.714,47.612,36.02,17,정상
2026-07-04 01:22:57,ROBOT_02,52.76,8.25,1.488,47.483,34.37,10,정상
2026-07-04 01:22:57,ROBOT_03,61.46,12.283,3.47,46.633,43.36,22,주의
2026-07-04 01:22:57,ROBOT_04,53.91,10.652,2.884,47.651,39.63,3,정상
2026-07-04 02:15:58,ROBOT_01,53.92,9.633,2.007,47.636,36.06,17,정상
2026-07-04 02:15:58,ROBOT_02,52.44,7.994,2.031,48.099,34.19,10,정상
2026-07-04 02:15:58,ROBOT_03,57.95,9.777,3.331,47.608,39.24,22,정상
2026-07-04 02:15:58,ROBOT_04,55.62,10.609,2.532,47.386,39.44,3,정상
2026-07-04 03:08:59,ROBOT_01,56.89,9.86,2.445,46.957,35.39,17,정상
2026-07-04 03:08:59,ROBOT_02,54.32,8.787,2.033,48.081,34.82,10,정상
2026-07-04 03:08:59,ROBOT_03,60.25,11.215,2.828,46.929,38.36,22,정상
2026-07-04 03:08:59,ROBOT_04,56.75,10.518,2.847,47.341,37,3,정상
2026-07-04 04:02:00,ROBOT_01,49.91,7.347,1.759,47.954,33.09,17,정상
2026-07-04 04:02:00,ROBOT_02,48.95,9.513,1.701,47.218,37.21,10,정상
2026-07-04 04:02:00,ROBOT_03,59.62,11.775,3.543,46.701,41.61,22,주의
2026-07-04 04:02:00,ROBOT_04,55.94,10.071,2.128,46.61,38.17,3,정상
2026-07-04 04:55:01,ROBOT_01,49.21,9.04,1.802,48.236,35.29,17,정상
2026-07-04 04:55:01,ROBOT_02,52.76,8.895,1.887,48.126,32.5,10,정상
2026-07-04 04:55:01,ROBOT_03,59.82,10.243,2.977,46.936,37.83,22,정상
2026-07-04 04:55:01,ROBOT_04,44.1,10.459,2.086,47.718,35.18,3,정상
2026-07-04 05:48:01,ROBOT_01,53.08,8.018,1.651,47.574,32.27,17,정상
2026-07-04 05:48:01,ROBOT_02,49.88,8.543,1.709,47.41,33.88,10,정상
2026-07-04 05:48:01,ROBOT_03,56.98,12.273,3.833,46.971,39.55,22,정상
2026-07-04 05:48:01,ROBOT_04,53.56,10.643,2.436,46.838,37.95,3,정상
2026-07-04 06:41:02,ROBOT_01,48.12,8.547,1.8,48.571,32.46,17,정상
2026-07-04 06:41:02,ROBOT_02,49.6,8.369,1.833,48.484,35.83,10,정상
2026-07-04 06:41:02,ROBOT_03,56.28,11.529,3.298,46.011,40.35,22,정상
2026-07-04 06:41:02,ROBOT_04,53.86,9.498,2.383,47.552,36.76,3,정상
2026-07-04 07:34:03,ROBOT_01,45.28,8.514,1.897,48.167,31.82,17,정상
2026-07-04 07:34:03,ROBOT_02,48.92,8.209,1.805,47.609,34.94,10,정상
2026-07-04 07:34:03,ROBOT_03,54.92,12.345,3.756,47.81,39.09,22,정상
2026-07-04 07:34:03,ROBOT_04,45.46,8.908,2.582,48.173,32.43,3,정상
2026-07-04 08:27:04,ROBOT_01,49.09,9.598,2.483,48.173,35.84,17,정상
2026-07-04 08:27:04,ROBOT_02,46.56,10.298,1.946,48.094,29.62,10,정상
2026-07-04 08:27:04,ROBOT_03,56.82,11.238,3.455,46.308,42.75,22,주의
2026-07-04 08:27:04,ROBOT_04,48.87,9.832,2.269,47.669,35.56,3,정상
2026-07-04 09:20:05,ROBOT_01,54.96,10.592,2.069,48.445,36.29,17,정상
2026-07-04 09:20:05,ROBOT_02,50.82,8.769,1.715,47.531,34.47,10,정상
2026-07-04 09:20:05,ROBOT_03,56.41,11.867,3.009,46.915,38.92,22,정상
2026-07-04 09:20:05,ROBOT_04,54.57,9.865,2.547,47.061,32.98,3,정상
2026-07-04 10:13:05,ROBOT_01,46.07,7.945,1.792,48.525,31.97,17,정상
2026-07-04 10:13:05,ROBOT_02,55.12,8.708,1.712,47.978,34.76,10,정상
2026-07-04 10:13:05,ROBOT_03,59.38,11.63,3.662,46.94,39.71,22,정상
2026-07-04 10:13:05,ROBOT_04,51.57,10.299,2.661,47.948,35.98,3,정상
2026-07-04 11:06:06,ROBOT_01,50.5,8.03,2.05,48.107,31.78,17,정상
2026-07-04 11:06:06,ROBOT_02,50.72,9.387,1.495,48.234,34.32,10,정상
2026-07-04 11:06:06,ROBOT_03,54.06,11.679,3.876,46.548,41.59,22,주의
2026-07-04 11:06:06,ROBOT_04,55.19,10.005,2.626,47.421,38.54,3,정상
2026-07-04 11:59:07,ROBOT_01,50.14,9.491,1.856,47.909,31.75,17,정상
2026-07-04 11:59:07,ROBOT_02,49.18,9.102,1.631,47.724,33.7,10,정상
2026-07-04 11:59:07,ROBOT_03,61.27,12.454,4.179,46.031,42.1,22,주의
2026-07-04 11:59:07,ROBOT_04,54.31,9.869,2.477,47.275,35.18,3,정상
2026-07-04 12:52:08,ROBOT_01,51.02,8.98,2.19,47.592,32.05,17,정상
2026-07-04 12:52:08,ROBOT_02,48.75,9.328,2.009,47.323,36.32,10,정상
2026-07-04 12:52:08,ROBOT_03,65,12.2,4.094,45.804,40.32,22,주의
2026-07-04 12:52:08,ROBOT_04,50.98,10.289,1.819,46.899,37.79,3,정상
2026-07-04 13:45:09,ROBOT_01,52.51,7.946,2.637,47.976,38.74,17,정상
2026-07-04 13:45:09,ROBOT_02,53.34,10.273,1.809,47.603,36.76,10,정상
2026-07-04 13:45:09,ROBOT_03,63.07,12.382,4.442,45.817,44.66,22,주의
2026-07-04 13:45:09,ROBOT_04,57.28,9.542,2.12,47.9,41.06,3,정상
2026-07-04 14:38:09,ROBOT_01,53.43,9.675,1.896,47.428,40.93,17,정상
2026-07-04 14:38:09,ROBOT_02,56.55,8.994,1.939,47.656,34.7,10,정상
2026-07-04 14:38:09,ROBOT_03,60.78,11.71,4.178,46.246,40.87,22,주의
2026-07-04 14:38:09,ROBOT_04,61.36,12.644,3.655,45.963,39.51,3,주의
2026-07-04 15:31:10,ROBOT_01,51.07,10.19,1.58,47.242,38.68,17,정상
2026-07-04 15:31:10,ROBOT_02,53.58,8.562,1.653,47.094,33.28,10,정상
2026-07-04 15:31:10,ROBOT_03,58.25,12.13,3.989,46.152,45.51,22,주의
2026-07-04 15:31:10,ROBOT_04,53.19,9.799,2.185,46.815,39.11,3,정상
2026-07-04 16:24:11,ROBOT_01,54.48,10.307,2.44,46.733,37.35,17,정상
2026-07-04 16:24:11,ROBOT_02,51,8.792,2.094,47.781,35.01,10,정상
2026-07-04 16:24:11,ROBOT_03,66.21,13.517,4.032,46.245,44.58,22,주의
2026-07-04 16:24:11,ROBOT_04,56.49,9.658,2.648,46.399,37.92,3,정상
2026-07-04 17:17:12,ROBOT_01,56.5,10.563,2.236,47.249,35.27,17,정상
2026-07-04 17:17:12,ROBOT_02,52.59,10.866,2.345,46.57,37.35,10,정상
2026-07-04 17:17:12,ROBOT_03,65.85,13.658,3.839,46.004,44.58,22,주의
2026-07-04 17:17:12,ROBOT_04,56.3,10.858,2.514,46.923,38.34,3,정상
2026-07-04 18:10:12,ROBOT_01,59.49,10.881,2.433,47.074,37.92,17,정상
2026-07-04 18:10:12,ROBOT_02,57.94,9.465,1.981,47.331,38.52,10,정상
2026-07-04 18:10:12,ROBOT_03,68.08,12.65,4.185,45.787,45.7,22,주의
2026-07-04 18:10:12,ROBOT_04,59.89,10.655,2.08,47.237,38.61,3,정상
2026-07-04 19:03:13,ROBOT_01,52.85,9.347,2.189,46.914,33.38,17,정상
2026-07-04 19:03:13,ROBOT_02,53.45,9.056,1.84,47.393,38.18,10,정상
2026-07-04 19:03:13,ROBOT_03,66.84,12.768,4.602,45.091,46.37,22,주의
2026-07-04 19:03:13,ROBOT_04,55.65,10.765,2.295,46.784,36.99,3,정상
2026-07-04 19:56:14,ROBOT_01,54.05,9.564,2.087,47.897,36.35,17,정상
2026-07-04 19:56:14,ROBOT_02,52.49,9.052,2.223,47.226,35.94,10,정상
2026-07-04 19:56:14,ROBOT_03,65.86,13.146,4.588,45.026,46.59,22,주의
2026-07-04 19:56:14,ROBOT_04,50.88,9.511,2.061,47.452,38.72,3,정상
2026-07-04 20:49:15,ROBOT_01,55.25,10.081,2.185,47.843,37.54,17,정상
2026-07-04 20:49:15,ROBOT_02,49.08,9.149,1.918,47.723,33.73,10,정상
2026-07-04 20:49:15,ROBOT_03,65.04,13.011,4.217,45.578,44.34,22,주의
2026-07-04 20:49:15,ROBOT_04,54.13,9.065,2.264,47.155,38.01,3,정상
2026-07-04 21:42:16,ROBOT_01,51.78,9.982,2.197,47.312,34.14,17,정상
2026-07-04 21:42:16,ROBOT_02,51.05,9.09,1.667,47.469,35.98,10,정상
2026-07-04 21:42:16,ROBOT_03,67.07,14.181,4.737,45.264,47.4,22,주의
2026-07-04 21:42:16,ROBOT_04,60.72,13.543,3.194,46.058,42.18,3,주의
2026-07-04 22:35:16,ROBOT_01,54.2,8.855,2.203,47.523,32.64,17,정상
2026-07-04 22:35:16,ROBOT_02,59.1,10.196,3.041,46.851,41.75,10,주의
2026-07-04 22:35:16,ROBOT_03,63.04,13.194,4.358,46.14,43.19,22,주의
2026-07-04 22:35:16,ROBOT_04,51.97,10.086,2.269,46.158,39.9,3,정상
2026-07-04 23:28:17,ROBOT_01,56.88,10.204,1.679,47.549,36.85,17,정상
2026-07-04 23:28:17,ROBOT_02,55.88,9.195,2.139,47.001,32.71,10,정상
2026-07-04 23:28:17,ROBOT_03,69.75,13.326,4.713,45.416,44.65,22,주의
2026-07-04 23:28:17,ROBOT_04,56.51,9.526,1.931,47.339,39.45,3,정상
2026-07-05 00:21:18,ROBOT_01,54.98,10.323,1.739,47.12,36.69,18,정상
2026-07-05 00:21:18,ROBOT_02,54.82,8.799,2.105,47.732,36.06,11,정상
2026-07-05 00:21:18,ROBOT_03,63.44,13.602,4.53,45.277,49.88,23,주의
2026-07-05 00:21:18,ROBOT_04,53,9.883,2.125,47.177,35.11,4,정상
2026-07-05 01:14:19,ROBOT_01,52.8,8.672,2.203,46.648,37.65,18,정상
2026-07-05 01:14:19,ROBOT_02,51.41,10.243,1.809,47.356,36.37,11,정상
2026-07-05 01:14:19,ROBOT_03,60.22,14.149,4.595,45.968,45.54,23,주의
2026-07-05 01:14:19,ROBOT_04,51.77,7.823,1.87,47.613,31.69,4,정상
2026-07-05 02:07:20,ROBOT_01,49.98,10.032,1.988,48.233,33.9,18,정상
2026-07-05 02:07:20,ROBOT_02,52.95,8.545,2.412,47.878,30.63,11,정상
2026-07-05 02:07:20,ROBOT_03,62.58,13.466,4.537,45.519,44.97,23,주의
2026-07-05 02:07:20,ROBOT_04,49.6,9.607,2.115,47.8,34.44,4,정상
2026-07-05 03:00:20,ROBOT_01,54.66,9.246,2.352,47.221,34.77,18,정상
2026-07-05 03:00:20,ROBOT_02,50.22,10.003,1.948,47.428,31.47,11,정상
2026-07-05 03:00:20,ROBOT_03,63.5,13.078,4.936,45.955,43.22,23,주의
2026-07-05 03:00:20,ROBOT_04,47.67,9.123,2.271,47.284,37.16,4,정상
2026-07-05 03:53:21,ROBOT_01,51.26,8.49,1.871,48.739,36.55,18,정상
2026-07-05 03:53:21,ROBOT_02,51.81,9.333,1.616,47.667,34.27,11,정상
2026-07-05 03:53:21,ROBOT_03,64.79,13.03,4.822,45.946,45.79,23,주의
2026-07-05 03:53:21,ROBOT_04,49.99,9.609,1.941,47.039,36.63,4,정상
2026-07-05 04:46:22,ROBOT_01,49.3,8.284,1.937,48.296,35.64,18,정상
2026-07-05 04:46:22,ROBOT_02,48.07,8.843,2.381,47.729,30.45,11,정상
2026-07-05 04:46:22,ROBOT_03,64.33,13.685,5.225,45.796,42.97,23,주의
2026-07-05 04:46:22,ROBOT_04,51.16,7.927,2.04,47.843,31.49,4,정상
2026-07-05 05:39:23,ROBOT_01,50.37,9.236,1.906,47.705,33.16,18,정상
2026-07-05 05:39:23,ROBOT_02,45.96,8.872,1.523,47.702,34.96,11,정상
2026-07-05 05:39:23,ROBOT_03,65.96,13.611,5.125,45.303,45.83,23,주의
2026-07-05 05:39:23,ROBOT_04,50.89,9.383,1.815,47.527,34.41,4,정상
2026-07-05 06:32:24,ROBOT_01,50.34,8.682,1.732,47.651,34.25,18,정상
2026-07-05 06:32:24,ROBOT_02,48.41,8.591,1.808,47.576,34.59,11,정상
2026-07-05 06:32:24,ROBOT_03,65.57,12.371,5.023,45.587,42.35,23,주의
2026-07-05 06:32:24,ROBOT_04,51.62,9.094,1.946,48.49,28.57,4,정상
2026-07-05 07:25:24,ROBOT_01,52.22,10.089,1.842,48.007,32.63,18,정상
2026-07-05 07:25:24,ROBOT_02,61.84,11.669,4.094,46.579,40.07,11,주의
2026-07-05 07:25:24,ROBOT_03,63.31,14.701,4.885,46.064,46.95,23,위험
2026-07-05 07:25:24,ROBOT_04,50.07,9.351,1.664,47.368,32.48,4,정상
2026-07-05 08:18:25,ROBOT_01,48.34,9.441,2.008,49.404,33.21,18,정상
2026-07-05 08:18:25,ROBOT_02,48.56,8.078,1.838,47.337,31.57,11,정상
2026-07-05 08:18:25,ROBOT_03,63.46,12.987,4.83,45.866,47.32,23,주의
2026-07-05 08:18:25,ROBOT_04,49.94,8.513,1.664,47.743,34.59,4,정상
2026-07-05 09:11:26,ROBOT_01,49.86,9.102,2.157,47.335,37.41,18,정상
2026-07-05 09:11:26,ROBOT_02,45.89,9.391,1.853,48.173,30.38,11,정상
2026-07-05 09:11:26,ROBOT_03,66.34,13.852,5.24,45.172,45.45,23,주의
2026-07-05 09:11:26,ROBOT_04,49.54,7.468,1.461,48.385,35.82,4,정상
2026-07-05 10:04:27,ROBOT_01,49.27,9.186,1.908,47.745,32.13,18,정상
2026-07-05 10:04:27,ROBOT_02,52.76,9.58,2.413,47.21,32.46,11,정상
2026-07-05 10:04:27,ROBOT_03,66.92,14.705,5.427,45.825,42.5,23,주의
2026-07-05 10:04:27,ROBOT_04,47.58,9.238,1.712,47.783,29.33,4,정상
2026-07-05 10:57:28,ROBOT_01,51.72,8.94,1.942,46.743,32.52,18,정상
2026-07-05 10:57:28,ROBOT_02,50.92,8.772,2.137,47.459,31.19,11,정상
2026-07-05 10:57:28,ROBOT_03,65.11,13.82,4.781,45.033,44.85,23,위험
2026-07-05 10:57:28,ROBOT_04,51.7,7.974,1.773,47.442,36.36,4,정상
2026-07-05 11:50:28,ROBOT_01,54.41,9.863,1.992,48.252,36.99,18,정상
2026-07-05 11:50:28,ROBOT_02,53.91,9.246,1.78,48.572,35.49,11,정상
2026-07-05 11:50:28,ROBOT_03,68.35,14.588,5.164,45.524,46.49,23,위험
2026-07-05 11:50:28,ROBOT_04,54.79,9.373,2.042,47.62,37.6,4,정상
2026-07-05 12:43:29,ROBOT_01,47.14,7.942,2.126,48.079,34.87,18,정상
2026-07-05 12:43:29,ROBOT_02,51.51,10.471,1.987,46.857,35.74,11,정상
2026-07-05 12:43:29,ROBOT_03,66.78,14.788,5.151,45.18,45.4,23,위험
2026-07-05 12:43:29,ROBOT_04,53.31,9.135,1.676,46.719,34.71,4,정상
2026-07-05 13:36:30,ROBOT_01,53.51,9.337,2.436,47.346,36.44,18,정상
2026-07-05 13:36:30,ROBOT_02,54.58,9.014,1.715,47.578,35.34,11,정상
2026-07-05 13:36:30,ROBOT_03,69.12,14.908,5.3,45.56,49.78,23,위험
2026-07-05 13:36:30,ROBOT_04,50.95,9.538,1.145,47.883,31.65,4,정상
2026-07-05 14:29:31,ROBOT_01,54.47,9.134,1.77,47.597,40.15,18,정상
2026-07-05 14:29:31,ROBOT_02,51.63,9.398,2.174,47.033,38.94,11,정상
2026-07-05 14:29:31,ROBOT_03,70.8,13.116,4.987,45.11,47.39,23,주의
2026-07-05 14:29:31,ROBOT_04,53.07,9.57,1.823,47.857,35.97,4,정상
2026-07-05 15:22:31,ROBOT_01,51.21,8.703,1.951,47.882,36.63,18,정상
2026-07-05 15:22:31,ROBOT_02,57.54,10.092,1.751,47.353,39.7,11,정상
2026-07-05 15:22:31,ROBOT_03,66.99,13.766,5.076,45.464,46.75,23,위험
2026-07-05 15:22:31,ROBOT_04,55.47,9.942,2.001,47.202,39.54,4,정상
2026-07-05 16:15:32,ROBOT_01,54.19,9.931,1.959,47.286,38.41,18,정상
2026-07-05 16:15:32,ROBOT_02,52.03,9.91,1.28,47.223,33.9,11,정상
2026-07-05 16:15:32,ROBOT_03,66.84,15.467,5.509,44.797,49.58,23,위험
2026-07-05 16:15:32,ROBOT_04,55.02,9.659,2.124,47.973,36.76,4,정상
2026-07-05 17:08:33,ROBOT_01,56.64,9.772,2.017,48.245,36.28,18,정상
2026-07-05 17:08:33,ROBOT_02,58.4,9.428,2.206,47.278,36.31,11,정상
2026-07-05 17:08:33,ROBOT_03,69.63,14.132,5.593,45.676,48.71,23,위험
2026-07-05 17:08:33,ROBOT_04,54.77,9.227,2.27,47.046,35.87,4,정상
2026-07-05 18:01:34,ROBOT_01,52.1,10.554,2.106,47.674,36.94,18,정상
2026-07-05 18:01:34,ROBOT_02,53.49,10.249,2.404,47.175,37.52,11,정상
2026-07-05 18:01:34,ROBOT_03,70.43,15.722,5.114,45.121,47.68,23,위험
2026-07-05 18:01:34,ROBOT_04,54.32,8.639,1.535,47.778,35.86,4,정상
2026-07-05 18:54:35,ROBOT_01,53.76,10.316,2.333,47.679,37.71,18,정상
2026-07-05 18:54:35,ROBOT_02,53.46,10.017,1.804,47.063,41.45,11,정상
2026-07-05 18:54:35,ROBOT_03,72.7,15.634,5.347,44.809,53.93,23,위험
2026-07-05 18:54:35,ROBOT_04,56.74,10.382,1.655,47.028,39.45,4,정상
2026-07-05 19:47:35,ROBOT_01,57.35,9.953,1.66,47.149,36.23,18,정상
2026-07-05 19:47:35,ROBOT_02,49.52,9.927,1.293,47.142,37.3,11,정상
2026-07-05 19:47:35,ROBOT_03,68.46,13.921,5.419,45.055,48.7,23,위험
2026-07-05 19:47:35,ROBOT_04,52.63,9.084,1.95,47.702,34.34,4,정상
2026-07-05 20:40:36,ROBOT_01,54.66,11.298,2.512,46.316,41.62,18,정상
2026-07-05 20:40:36,ROBOT_02,51.84,8.941,2.193,47.155,36.63,11,정상
2026-07-05 20:40:36,ROBOT_03,73.76,14.655,5.611,45.337,50.04,23,위험
2026-07-05 20:40:36,ROBOT_04,55.65,9.279,1.621,47.28,38.29,4,정상
2026-07-05 21:33:37,ROBOT_01,54.19,9.435,1.926,47.737,35.45,18,정상
2026-07-05 21:33:37,ROBOT_02,53.24,10.03,1.86,46.917,36.73,11,정상
2026-07-05 21:33:37,ROBOT_03,70.48,15.87,5.409,45.297,47.64,23,위험
2026-07-05 21:33:37,ROBOT_04,52.78,9.246,1.814,46.815,38.79,4,정상
2026-07-05 22:26:38,ROBOT_01,51.25,9.91,1.716,47.883,33.25,18,정상
2026-07-05 22:26:38,ROBOT_02,60.87,9.926,1.764,46.94,36.61,11,정상
2026-07-05 22:26:38,ROBOT_03,74.78,15.003,5.592,44.895,49.2,23,위험
2026-07-05 22:26:38,ROBOT_04,61.44,12.021,3.915,45.391,43.15,4,주의
2026-07-05 23:19:39,ROBOT_01,54.36,9.569,2.082,47.975,35.35,18,정상
2026-07-05 23:19:39,ROBOT_02,54.72,8.634,2.168,47.152,34.14,11,정상
2026-07-05 23:19:39,ROBOT_03,71.72,13.645,5.211,44.549,49.19,23,위험
2026-07-05 23:19:39,ROBOT_04,49.59,8.879,1.868,48.061,35.35,4,정상
2026-07-06 00:12:39,ROBOT_01,59.97,9.372,1.789,46.286,37.15,19,정상
2026-07-06 00:12:39,ROBOT_02,54.06,9.497,1.947,47.751,37.04,12,정상
2026-07-06 00:12:39,ROBOT_03,71.63,14.484,5.865,45.874,44.51,24,위험
2026-07-06 00:12:39,ROBOT_04,52.56,8.547,1.521,48.534,32.28,5,정상
2026-07-06 01:05:40,ROBOT_01,55.75,10.769,1.792,46.838,36.65,19,정상
2026-07-06 01:05:40,ROBOT_02,52.72,8.898,2.218,47.058,34.12,12,정상
2026-07-06 01:05:40,ROBOT_03,64.25,13.662,5.774,46.053,45.97,24,위험
2026-07-06 01:05:40,ROBOT_04,53.14,8.665,2.029,48.265,30.73,5,정상
2026-07-06 01:58:41,ROBOT_01,50.65,8.826,2.221,47.799,36.07,19,정상
2026-07-06 01:58:41,ROBOT_02,54.66,9.234,2.032,47.229,33.01,12,정상
2026-07-06 01:58:41,ROBOT_03,69.9,12.901,5.455,44.842,49.4,24,위험
2026-07-06 01:58:41,ROBOT_04,50.24,7.874,2.003,47.639,35.13,5,정상
2026-07-06 02:51:42,ROBOT_01,52.74,10.352,2.474,47.71,38.29,19,정상
2026-07-06 02:51:42,ROBOT_02,54.66,8.623,2.107,47.264,33.72,12,정상
2026-07-06 02:51:42,ROBOT_03,67.2,14.298,5.723,45.634,44.21,24,주의
2026-07-06 02:51:42,ROBOT_04,50.83,9.011,1.281,48.29,33.88,5,정상
2026-07-06 03:44:43,ROBOT_01,49.92,8.496,1.743,47.393,36.03,19,정상
2026-07-06 03:44:43,ROBOT_02,52.47,8.706,2.192,47.86,33.89,12,정상
2026-07-06 03:44:43,ROBOT_03,66.86,14.44,5.392,44.667,45.62,24,주의
2026-07-06 03:44:43,ROBOT_04,53.09,8.311,1.732,47.726,31.78,5,정상
2026-07-06 04:37:43,ROBOT_01,50.04,10.857,1.423,47.543,39.09,19,정상
2026-07-06 04:37:43,ROBOT_02,53.37,8.841,2.213,47.598,36.33,12,정상
2026-07-06 04:37:43,ROBOT_03,69.2,14.489,5.37,45.09,51.03,24,위험
2026-07-06 04:37:43,ROBOT_04,45.42,7.79,1.408,47.805,33.82,5,정상
2026-07-06 05:30:44,ROBOT_01,49.68,9.888,2.264,47.46,35.16,19,정상
2026-07-06 05:30:44,ROBOT_02,53.57,9.334,2.191,48.275,36.92,12,정상
2026-07-06 05:30:44,ROBOT_03,67,14.014,5.322,45.457,44.87,24,주의
2026-07-06 05:30:44,ROBOT_04,52.98,9.753,1.5,47.681,35.5,5,정상
2026-07-06 06:23:45,ROBOT_01,52.44,9.327,1.941,48.054,34.85,19,정상
2026-07-06 06:23:45,ROBOT_02,50.68,8.659,2,47.58,33.44,12,정상
2026-07-06 06:23:45,ROBOT_03,67.78,14.135,4.732,45.639,49.23,24,위험
2026-07-06 06:23:45,ROBOT_04,44.7,8.368,1.866,47.225,36.66,5,정상
2026-07-06 07:16:46,ROBOT_01,50.6,9.29,1.847,47.591,32.76,19,정상
2026-07-06 07:16:46,ROBOT_02,48.29,8.037,1.94,47.419,35.2,12,정상
2026-07-06 07:16:46,ROBOT_03,64.29,14.57,5.007,45.076,46.16,24,위험
2026-07-06 07:16:46,ROBOT_04,49.9,8.531,1.577,46.997,34.18,5,정상
2026-07-06 08:09:47,ROBOT_01,49.22,8.967,1.486,48.079,36.22,19,정상
2026-07-06 08:09:47,ROBOT_02,49.74,8.1,1.965,48.355,32.03,12,정상
2026-07-06 08:09:47,ROBOT_03,68.28,13.105,5.044,45.51,44.32,24,주의
2026-07-06 08:09:47,ROBOT_04,50.75,8.902,2.125,46.432,36.11,5,정상
