equipment_id,location_id,equipment_type,collected_at,day_index,hour,traffic_load,temperature_c,voltage_v,signal_strength_dbm,success_rate,response_time_ms,retry_count,disconnect_count,packet_loss_rate,error_count,days_since_maintenance,risk_score,risk_level,failure_event,maintenance_event,failure_within_7d,rul_hours
ANT-024,TG-06,hipass_antenna,2026-03-21 18:00:00,79,18,0.4,25.88,12.28,76.06,99.15,49.96,0,0,0.15,1,116,5.44,정상,0,0,0,927
ANT-024,TG-06,hipass_antenna,2026-03-21 19:00:00,79,19,0.362,24.77,12.22,76.88,99.66,50.99,0,0,0.173,0,116,1.27,정상,0,0,0,926
ANT-024,TG-06,hipass_antenna,2026-03-21 20:00:00,79,20,0.325,24.47,12.25,76.73,99.91,50.14,0,0,0.056,0,116,0,정상,0,0,0,925
ANT-024,TG-06,hipass_antenna,2026-03-21 21:00:00,79,21,0.259,23.4,12.22,76.41,99.66,44.56,0,0,0.156,0,116,5.81,정상,0,0,0,924
ANT-024,TG-06,hipass_antenna,2026-03-21 22:00:00,79,22,0.238,22.32,12.22,76.33,99.35,42.55,0,0,0.026,0,116,1.59,정상,0,0,0,923
ANT-024,TG-06,hipass_antenna,2026-03-21 23:00:00,79,23,0.169,22.31,12.25,78.98,99.46,47.01,0,0,0.025,0,116,0,정상,0,0,0,922
ANT-024,TG-06,hipass_antenna,2026-03-22 00:00:00,80,0,0.152,21.75,12.22,77.36,99.54,47.04,0,0,0.103,0,117,4.17,정상,0,0,0,921
ANT-024,TG-06,hipass_antenna,2026-03-22 01:00:00,80,1,0.177,22.11,12.23,77.64,99.47,53.24,0,0,0.035,0,117,0.7,정상,0,0,0,920
ANT-024,TG-06,hipass_antenna,2026-03-22 02:00:00,80,2,0.166,21.24,12.24,78.59,99.78,49.7,0,0,0.096,1,117,0,정상,0,0,0,919
ANT-024,TG-06,hipass_antenna,2026-03-22 03:00:00,80,3,0.187,23.08,12.26,78.91,99.49,47.4,1,0,0.094,0,117,1.11,정상,0,0,0,918
ANT-024,TG-06,hipass_antenna,2026-03-22 04:00:00,80,4,0.209,24.5,12.27,74.98,99.92,42.52,1,0,0.191,0,117,6.35,정상,0,0,0,917
ANT-024,TG-06,hipass_antenna,2026-03-22 05:00:00,80,5,0.275,25.18,12.22,76.36,99.46,49.89,0,0,0.172,0,117,0.61,정상,0,0,0,916
ANT-024,TG-06,hipass_antenna,2026-03-22 06:00:00,80,6,0.357,25.51,12.2,77.18,99.27,53.69,1,1,0.353,2,117,9.63,정상,0,0,0,915
ANT-024,TG-06,hipass_antenna,2026-03-22 07:00:00,80,7,0.435,27.8,12.31,79.22,99.82,49.95,1,0,0.226,0,117,0,정상,0,0,0,914
ANT-024,TG-06,hipass_antenna,2026-03-22 08:00:00,80,8,0.461,28.05,12.21,77.03,99.43,44.61,0,0,0.028,0,117,0,정상,0,0,0,913
ANT-024,TG-06,hipass_antenna,2026-03-22 09:00:00,80,9,0.414,28.87,12.15,78.52,99.08,44.11,0,1,0.357,0,117,2.53,정상,0,0,0,912
ANT-024,TG-06,hipass_antenna,2026-03-22 10:00:00,80,10,0.359,28.96,12.26,74.89,99.59,47.65,1,0,0.189,0,117,3.72,정상,0,0,0,911
ANT-024,TG-06,hipass_antenna,2026-03-22 11:00:00,80,11,0.264,30.71,12.31,76.91,99.88,50.36,1,0,0.12,0,117,2.88,정상,0,0,0,910
ANT-024,TG-06,hipass_antenna,2026-03-22 12:00:00,80,12,0.235,30.55,12.21,74.74,100,47.07,1,0,0.127,0,117,1.49,정상,0,0,0,909
ANT-024,TG-06,hipass_antenna,2026-03-22 13:00:00,80,13,0.223,29.65,12.27,78.13,99.34,52.26,0,0,0.254,1,117,0,정상,0,0,0,908
ANT-024,TG-06,hipass_antenna,2026-03-22 14:00:00,80,14,0.212,29.27,12.27,75.94,98.68,43.95,0,1,0.298,0,117,8.07,정상,0,0,0,907
ANT-024,TG-06,hipass_antenna,2026-03-22 15:00:00,80,15,0.24,28.99,12.22,78.05,99.59,48.51,0,0,0.101,1,117,2.4,정상,0,0,0,906
ANT-024,TG-06,hipass_antenna,2026-03-22 16:00:00,80,16,0.329,27.82,12.28,76.02,99.89,44.43,0,0,0.204,0,117,0.98,정상,0,0,0,905
ANT-024,TG-06,hipass_antenna,2026-03-22 17:00:00,80,17,0.378,27.04,12.19,79.08,99.55,52.69,2,0,0.33,0,117,1.85,정상,0,0,0,904
ANT-024,TG-06,hipass_antenna,2026-03-22 18:00:00,80,18,0.436,25.87,12.25,78.39,99.45,50.87,0,0,0.201,0,117,2.33,정상,0,0,0,903
ANT-024,TG-06,hipass_antenna,2026-03-22 19:00:00,80,19,0.385,24.73,12.21,78.17,99.67,44.29,0,0,0.013,0,117,0,정상,0,0,0,902
ANT-024,TG-06,hipass_antenna,2026-03-22 20:00:00,80,20,0.313,23.13,12.23,76.23,99.66,44.78,0,0,0.189,0,117,4.7,정상,0,0,0,901
ANT-024,TG-06,hipass_antenna,2026-03-22 21:00:00,80,21,0.254,23.36,12.26,76.74,98.93,44.66,1,0,0.285,1,117,6.18,정상,0,0,0,900
ANT-024,TG-06,hipass_antenna,2026-03-22 22:00:00,80,22,0.223,22.96,12.29,77.28,98.94,46.91,0,1,0.245,0,117,1.32,정상,0,0,0,899
ANT-024,TG-06,hipass_antenna,2026-03-22 23:00:00,80,23,0.192,21.85,12.25,79.06,99.5,47.33,0,0,0.268,1,117,2.71,정상,0,0,0,898
ANT-024,TG-06,hipass_antenna,2026-03-23 00:00:00,81,0,0.235,21.02,12.28,77.89,99.38,50.94,1,0,0.074,0,118,5.61,정상,0,0,0,897
ANT-024,TG-06,hipass_antenna,2026-03-23 01:00:00,81,1,0.29,19.93,12.22,76.27,99.46,46.0,1,0,0.215,0,118,3.01,정상,0,0,0,896
ANT-024,TG-06,hipass_antenna,2026-03-23 02:00:00,81,2,0.272,20.9,12.25,75.89,99.85,44.56,1,0,0.187,0,118,1.79,정상,0,0,0,895
ANT-024,TG-06,hipass_antenna,2026-03-23 03:00:00,81,3,0.306,23.57,12.26,76.12,99.61,51.19,2,0,0.279,0,118,4.22,정상,0,0,0,894
ANT-024,TG-06,hipass_antenna,2026-03-23 04:00:00,81,4,0.285,23.1,12.24,77.47,100,46.13,0,0,0.068,0,118,0,정상,0,0,0,893
ANT-024,TG-06,hipass_antenna,2026-03-23 05:00:00,81,5,0.36,25.59,12.27,77.75,99.32,48.68,1,0,0.207,2,118,7.73,정상,0,0,0,892
ANT-024,TG-06,hipass_antenna,2026-03-23 06:00:00,81,6,0.497,25.58,12.23,76.75,99.27,52.28,1,0,0.204,0,118,1.94,정상,0,0,0,891
ANT-024,TG-06,hipass_antenna,2026-03-23 07:00:00,81,7,0.575,26.05,12.29,77.58,99.74,42.82,1,0,0.181,0,118,4.69,정상,0,0,0,890
ANT-024,TG-06,hipass_antenna,2026-03-23 08:00:00,81,8,0.653,28.47,12.16,78.86,99.41,49.32,0,0,0.124,0,118,3.09,정상,0,0,0,889
ANT-024,TG-06,hipass_antenna,2026-03-23 09:00:00,81,9,0.576,28.87,12.23,77.5,99.15,50.12,0,0,0.121,0,118,0.32,정상,0,0,0,888
ANT-024,TG-06,hipass_antenna,2026-03-23 10:00:00,81,10,0.527,29.43,12.23,75.85,99.0,46.68,1,0,0.2,0,118,1.04,정상,0,0,0,887
ANT-024,TG-06,hipass_antenna,2026-03-23 11:00:00,81,11,0.412,29.47,12.29,77.41,99.27,47.75,0,0,0.176,0,118,0.09,정상,0,0,0,886
ANT-024,TG-06,hipass_antenna,2026-03-23 12:00:00,81,12,0.337,30.21,12.19,76.66,99.1,45.38,0,0,0.044,0,118,0.73,정상,0,0,0,885
ANT-024,TG-06,hipass_antenna,2026-03-23 13:00:00,81,13,0.301,28.93,12.3,75.28,99.23,46.7,0,0,0.085,0,118,2.04,정상,0,0,0,884
ANT-024,TG-06,hipass_antenna,2026-03-23 14:00:00,81,14,0.291,29.55,12.21,73.7,99.78,46.29,0,0,0.029,0,118,0,정상,0,0,0,883
ANT-024,TG-06,hipass_antenna,2026-03-23 15:00:00,81,15,0.399,29.03,12.25,78.07,99.0,48.83,1,1,0.371,0,118,2.54,정상,0,0,0,882
ANT-024,TG-06,hipass_antenna,2026-03-23 16:00:00,81,16,0.476,27.82,12.24,76.78,99.99,44.7,0,0,0,0,118,1.83,정상,0,0,0,881
ANT-024,TG-06,hipass_antenna,2026-03-23 17:00:00,81,17,0.519,27.61,12.24,77.71,99.13,53.62,2,0,0.258,1,118,5.99,정상,0,0,0,880
ANT-024,TG-06,hipass_antenna,2026-03-23 18:00:00,81,18,0.574,26.36,12.21,74.48,99.25,46.12,0,0,0.204,0,118,0,정상,0,0,0,879
ANT-024,TG-06,hipass_antenna,2026-03-23 19:00:00,81,19,0.501,25.56,12.27,79.68,99.76,48.14,1,0,0.082,0,118,6.14,정상,0,0,0,878
ANT-024,TG-06,hipass_antenna,2026-03-23 20:00:00,81,20,0.477,25.28,12.23,77.91,99.41,45.51,1,0,0.116,0,118,3.19,정상,0,0,0,877
ANT-024,TG-06,hipass_antenna,2026-03-23 21:00:00,81,21,0.37,22.99,12.24,76.3,99.94,51.14,0,0,0.155,0,118,2.11,정상,0,0,0,876
ANT-024,TG-06,hipass_antenna,2026-03-23 22:00:00,81,22,0.321,21.31,12.21,76.74,99.88,51.12,0,0,0.093,0,118,3.04,정상,0,0,0,875
ANT-024,TG-06,hipass_antenna,2026-03-23 23:00:00,81,23,0.282,22.57,12.28,78.71,99.48,48.53,0,0,0.167,0,118,2.58,정상,0,0,0,874
ANT-024,TG-06,hipass_antenna,2026-03-24 00:00:00,82,0,0.272,22.25,12.25,75.59,99.4,48.81,0,0,0.098,0,119,2.27,정상,0,0,0,873
ANT-024,TG-06,hipass_antenna,2026-03-24 01:00:00,82,1,0.216,21.38,12.24,78.39,99.83,48.52,1,0,0.115,1,119,7.6,정상,0,0,0,872
ANT-024,TG-06,hipass_antenna,2026-03-24 02:00:00,82,2,0.23,20.72,12.3,77.15,99.34,44.5,0,0,0.194,0,119,8.29,정상,0,0,0,871
ANT-024,TG-06,hipass_antenna,2026-03-24 03:00:00,82,3,0.25,22.92,12.26,75.25,99.55,46.73,0,0,0,0,119,0.52,정상,0,0,0,870
ANT-024,TG-06,hipass_antenna,2026-03-24 04:00:00,82,4,0.282,23.28,12.25,75.74,99.49,48.71,0,0,0.181,0,119,0,정상,0,0,0,869
ANT-024,TG-06,hipass_antenna,2026-03-24 05:00:00,82,5,0.39,23.41,12.22,77.44,99.97,44.7,0,0,0.015,0,119,0,정상,0,0,0,868
ANT-024,TG-06,hipass_antenna,2026-03-24 06:00:00,82,6,0.527,24.71,12.2,79.75,99.38,53.24,2,0,0.266,0,119,3.69,정상,0,0,0,867
ANT-024,TG-06,hipass_antenna,2026-03-24 07:00:00,82,7,0.604,26.68,12.23,76.66,99.86,50.64,1,0,0.187,1,119,4.81,정상,0,0,0,866
ANT-024,TG-06,hipass_antenna,2026-03-24 08:00:00,82,8,0.655,27.81,12.28,79.15,99.46,51.92,0,0,0.153,1,119,0,정상,0,0,0,865
ANT-024,TG-06,hipass_antenna,2026-03-24 09:00:00,82,9,0.579,27.51,12.33,77.95,99.35,48.74,0,0,0.091,0,119,1.18,정상,0,0,0,864
ANT-024,TG-06,hipass_antenna,2026-03-24 10:00:00,82,10,0.506,29.72,12.24,79.47,99.54,42.91,0,0,0.148,0,119,2.87,정상,0,0,0,863
ANT-024,TG-06,hipass_antenna,2026-03-24 11:00:00,82,11,0.375,29.63,12.21,78.64,99.84,54.5,0,0,0.058,0,119,3.85,정상,0,0,0,862
ANT-024,TG-06,hipass_antenna,2026-03-24 12:00:00,82,12,0.309,30.14,12.28,76.38,99.59,54.4,1,0,0.081,1,119,4.37,정상,0,0,0,861
ANT-024,TG-06,hipass_antenna,2026-03-24 13:00:00,82,13,0.318,30.48,12.29,76.62,99.6,47.17,0,0,0.138,0,119,0.28,정상,0,0,0,860
ANT-024,TG-06,hipass_antenna,2026-03-24 14:00:00,82,14,0.335,28.18,12.23,76.53,99.6,47.06,1,0,0.06,1,119,6.14,정상,0,0,0,859
ANT-024,TG-06,hipass_antenna,2026-03-24 15:00:00,82,15,0.386,29.48,12.3,79.5,99.36,51.29,0,0,0.115,0,119,0.15,정상,0,0,0,858
ANT-024,TG-06,hipass_antenna,2026-03-24 16:00:00,82,16,0.475,27.34,12.23,75.44,99.65,48.55,0,0,0.166,0,119,0,정상,0,0,0,857
ANT-024,TG-06,hipass_antenna,2026-03-24 17:00:00,82,17,0.509,27.11,12.21,79.34,99.51,53.44,0,0,0.166,0,119,0,정상,0,0,0,856
ANT-024,TG-06,hipass_antenna,2026-03-24 18:00:00,82,18,0.548,26.58,12.23,76.64,99.83,53.86,0,0,0.023,0,119,0,정상,0,0,0,855
ANT-024,TG-06,hipass_antenna,2026-03-24 19:00:00,82,19,0.544,25.09,12.25,78.71,99.38,50.45,0,0,0,0,119,0,정상,0,0,0,854
ANT-024,TG-06,hipass_antenna,2026-03-24 20:00:00,82,20,0.415,23.25,12.23,77.28,99.63,46.51,1,0,0.19,0,119,2.93,정상,0,0,0,853
ANT-024,TG-06,hipass_antenna,2026-03-24 21:00:00,82,21,0.342,21.95,12.19,77.31,99.5,47.14,1,0,0.281,0,119,4.39,정상,0,0,0,852
ANT-024,TG-06,hipass_antenna,2026-03-24 22:00:00,82,22,0.315,22.18,12.18,76.11,99.58,45.03,2,0,0.198,1,119,4.03,정상,0,0,0,851
ANT-024,TG-06,hipass_antenna,2026-03-24 23:00:00,82,23,0.293,21.07,12.21,77.9,99.91,46.44,0,0,0.04,2,119,1.8,정상,0,0,0,850
ANT-024,TG-06,hipass_antenna,2026-03-25 00:00:00,83,0,0.274,22.65,12.28,78.49,99.26,45.11,0,0,0.171,0,120,0,정상,0,0,0,849
ANT-024,TG-06,hipass_antenna,2026-03-25 01:00:00,83,1,0.286,21.81,12.25,77.27,99.6,45.39,1,0,0.171,0,120,3.17,정상,0,0,0,848
ANT-024,TG-06,hipass_antenna,2026-03-25 02:00:00,83,2,0.227,22.1,12.22,77.94,99.53,43.61,0,0,0.145,0,120,2.7,정상,0,0,0,847
ANT-024,TG-06,hipass_antenna,2026-03-25 03:00:00,83,3,0.263,21.33,12.22,76.15,99.48,49.13,0,0,0.029,0,120,0,정상,0,0,0,846
ANT-024,TG-06,hipass_antenna,2026-03-25 04:00:00,83,4,0.309,22.66,12.26,77.66,99.76,46.3,1,0,0,0,120,2.92,정상,0,0,0,845
ANT-024,TG-06,hipass_antenna,2026-03-25 05:00:00,83,5,0.362,24.99,12.19,77.97,99.04,48.87,0,0,0.135,0,120,0,정상,0,0,0,844
ANT-024,TG-06,hipass_antenna,2026-03-25 06:00:00,83,6,0.479,26.15,12.31,77.15,99.3,55.4,0,0,0.032,2,120,4.8,정상,0,0,0,843
ANT-024,TG-06,hipass_antenna,2026-03-25 07:00:00,83,7,0.558,27.84,12.21,76.75,99.73,50.38,0,0,0.271,0,120,1.78,정상,0,0,0,842
ANT-024,TG-06,hipass_antenna,2026-03-25 08:00:00,83,8,0.627,27.85,12.33,77.88,99.5,48.32,2,0,0.266,0,120,4.16,정상,0,0,0,841
ANT-024,TG-06,hipass_antenna,2026-03-25 09:00:00,83,9,0.584,28.73,12.29,76.81,99.17,52.62,1,0,0.045,0,120,1.89,정상,0,0,0,840
ANT-024,TG-06,hipass_antenna,2026-03-25 10:00:00,83,10,0.52,29.93,12.24,76.48,98.24,47.12,2,1,0.438,1,120,10.14,정상,0,0,0,839
ANT-024,TG-06,hipass_antenna,2026-03-25 11:00:00,83,11,0.355,29.21,12.21,76.6,99.61,44.86,0,0,0.015,0,120,2.48,정상,0,0,0,838
ANT-024,TG-06,hipass_antenna,2026-03-25 12:00:00,83,12,0.335,28.81,12.3,76.53,99.58,44.37,0,0,0.21,0,120,0,정상,0,0,0,837
ANT-024,TG-06,hipass_antenna,2026-03-25 13:00:00,83,13,0.279,29.88,12.3,77.17,99.18,48.55,1,0,0.169,0,120,3.59,정상,0,0,0,836
ANT-024,TG-06,hipass_antenna,2026-03-25 14:00:00,83,14,0.323,28.85,12.26,76.87,99.72,45.85,0,0,0,0,120,0,정상,0,0,0,835
ANT-024,TG-06,hipass_antenna,2026-03-25 15:00:00,83,15,0.36,27.25,12.23,73.95,99.63,43.94,0,0,0.167,0,120,0.16,정상,0,0,0,834
ANT-024,TG-06,hipass_antenna,2026-03-25 16:00:00,83,16,0.448,28.99,12.31,75.81,99.78,47.97,0,0,0.16,1,120,1.18,정상,0,0,0,833
ANT-024,TG-06,hipass_antenna,2026-03-25 17:00:00,83,17,0.533,27.0,12.28,75.92,99.77,48.83,0,0,0.195,0,120,0,정상,0,0,0,832
ANT-024,TG-06,hipass_antenna,2026-03-25 18:00:00,83,18,0.554,27.25,12.25,76.67,99.9,51.63,0,0,0.167,0,120,0,정상,0,0,0,831
ANT-024,TG-06,hipass_antenna,2026-03-25 19:00:00,83,19,0.548,24.9,12.23,77.69,99.51,47.93,0,0,0.006,0,120,0,정상,0,0,0,830
ANT-024,TG-06,hipass_antenna,2026-03-25 20:00:00,83,20,0.472,24.99,12.22,77.45,99.7,50.04,0,0,0.152,1,120,0,정상,0,0,0,829
ANT-024,TG-06,hipass_antenna,2026-03-25 21:00:00,83,21,0.378,23.53,12.26,79.89,99.44,51.03,2,0,0.129,1,120,5.12,정상,0,0,0,828
ANT-024,TG-06,hipass_antenna,2026-03-25 22:00:00,83,22,0.332,22.32,12.27,75.29,99.65,47.77,1,0,0.359,0,120,1.48,정상,0,0,0,827
ANT-024,TG-06,hipass_antenna,2026-03-25 23:00:00,83,23,0.305,23.94,12.25,77.68,99.52,45.7,0,0,0.206,0,120,0.5,정상,0,0,0,826
ANT-024,TG-06,hipass_antenna,2026-03-26 00:00:00,84,0,0.263,21.29,12.29,76.16,99.58,49.12,1,0,0.222,0,121,2.07,정상,0,0,0,825
ANT-024,TG-06,hipass_antenna,2026-03-26 01:00:00,84,1,0.263,23.51,12.24,77.55,99.77,50.59,0,0,0.153,0,121,2.47,정상,0,0,0,824
ANT-024,TG-06,hipass_antenna,2026-03-26 02:00:00,84,2,0.275,21.38,12.18,78.6,99.38,47.11,1,1,0.338,3,121,13.47,정상,0,0,0,823
ANT-024,TG-06,hipass_antenna,2026-03-26 03:00:00,84,3,0.304,23.85,12.22,73.88,99.81,47.37,0,0,0.068,0,121,0,정상,0,0,0,822
ANT-024,TG-06,hipass_antenna,2026-03-26 04:00:00,84,4,0.296,22.23,12.27,76.05,99.71,50.33,0,0,0.108,0,121,0,정상,0,0,0,821
ANT-024,TG-06,hipass_antenna,2026-03-26 05:00:00,84,5,0.426,24.34,12.2,76.5,99.67,46.35,0,0,0.105,0,121,0.73,정상,0,0,0,820
ANT-024,TG-06,hipass_antenna,2026-03-26 06:00:00,84,6,0.459,25.2,12.29,78.11,99.39,46.97,3,0,0.255,0,121,3.55,정상,0,0,0,819
ANT-024,TG-06,hipass_antenna,2026-03-26 07:00:00,84,7,0.583,26.94,12.19,78.99,99.37,51.11,0,0,0.186,0,121,0,정상,0,0,0,818
ANT-024,TG-06,hipass_antenna,2026-03-26 08:00:00,84,8,0.643,28.68,12.26,77.4,98.79,50.35,0,0,0.081,0,121,1.87,정상,0,0,0,817
ANT-024,TG-06,hipass_antenna,2026-03-26 09:00:00,84,9,0.585,28.78,12.24,78.36,99.45,51.45,0,0,0.249,1,121,0.91,정상,0,0,0,816
ANT-024,TG-06,hipass_antenna,2026-03-26 10:00:00,84,10,0.475,29.06,12.26,76.91,99.67,48.68,0,0,0.142,1,121,0.66,정상,0,0,0,815
ANT-024,TG-06,hipass_antenna,2026-03-26 11:00:00,84,11,0.351,29.2,12.24,74.93,99.59,50.89,0,0,0.168,0,121,0,정상,0,0,0,814
ANT-024,TG-06,hipass_antenna,2026-03-26 12:00:00,84,12,0.339,28.92,12.24,75.77,99.79,48.37,0,0,0.073,0,121,0,정상,0,0,0,813
ANT-024,TG-06,hipass_antenna,2026-03-26 13:00:00,84,13,0.262,29.43,12.34,78.37,99.86,52.86,1,0,0.121,0,121,2.37,정상,0,0,0,812
ANT-024,TG-06,hipass_antenna,2026-03-26 14:00:00,84,14,0.291,28.99,12.23,77.72,99.37,43.15,1,0,0.189,0,121,0,정상,0,0,0,811
ANT-024,TG-06,hipass_antenna,2026-03-26 15:00:00,84,15,0.36,27.17,12.28,77.66,99.62,51.36,0,0,0.258,0,121,0,정상,0,0,0,810
ANT-024,TG-06,hipass_antenna,2026-03-26 16:00:00,84,16,0.441,27.82,12.2,76.59,99.49,50.7,3,0,0.301,0,121,7.82,정상,0,0,0,809
ANT-024,TG-06,hipass_antenna,2026-03-26 17:00:00,84,17,0.559,27.24,12.26,78.95,99.49,54.78,1,0,0.011,0,121,0.14,정상,0,0,0,808
ANT-024,TG-06,hipass_antenna,2026-03-26 18:00:00,84,18,0.539,26.44,12.27,77.82,99.24,47.39,0,0,0.202,1,121,5.21,정상,0,0,0,807
ANT-024,TG-06,hipass_antenna,2026-03-26 19:00:00,84,19,0.517,24.92,12.22,76.34,99.76,49.85,0,0,0.188,0,121,0,정상,0,0,0,806
ANT-024,TG-06,hipass_antenna,2026-03-26 20:00:00,84,20,0.47,24.37,12.21,80.39,98.87,50.14,2,0,0.208,0,121,3.12,정상,0,0,0,805
ANT-024,TG-06,hipass_antenna,2026-03-26 21:00:00,84,21,0.331,22.1,12.21,79.58,99.86,44.73,0,0,0.218,0,121,0,정상,0,0,0,804
ANT-024,TG-06,hipass_antenna,2026-03-26 22:00:00,84,22,0.338,21.94,12.29,76.56,99.47,50.92,2,0,0.342,1,121,3.61,정상,0,0,0,803
ANT-024,TG-06,hipass_antenna,2026-03-26 23:00:00,84,23,0.265,24.09,12.19,79.92,99.72,48.94,0,0,0.154,0,121,0,정상,0,0,0,802
ANT-024,TG-06,hipass_antenna,2026-03-27 00:00:00,85,0,0.261,20.98,12.3,75.64,99.96,50.84,1,0,0.385,0,122,9.46,정상,0,0,0,801
ANT-024,TG-06,hipass_antenna,2026-03-27 01:00:00,85,1,0.229,22.04,12.25,77.63,99.52,52.06,0,0,0.082,0,122,0.67,정상,0,0,0,800
ANT-024,TG-06,hipass_antenna,2026-03-27 02:00:00,85,2,0.262,23.1,12.22,76.71,99.41,48.43,0,0,0.203,0,122,3.48,정상,0,0,0,799
ANT-024,TG-06,hipass_antenna,2026-03-27 03:00:00,85,3,0.294,22.87,12.23,76.28,99.32,44.06,2,0,0.183,0,122,10.2,정상,0,0,0,798
ANT-024,TG-06,hipass_antenna,2026-03-27 04:00:00,85,4,0.315,22.72,12.21,78.05,99.77,46.29,1,0,0.278,1,122,5.83,정상,0,0,0,797
ANT-024,TG-06,hipass_antenna,2026-03-27 05:00:00,85,5,0.399,23.26,12.17,76.19,99.47,48.22,0,0,0.083,0,122,0,정상,0,0,0,796
ANT-024,TG-06,hipass_antenna,2026-03-27 06:00:00,85,6,0.464,26.95,12.2,77.51,99.47,51.27,0,0,0.192,1,122,1.98,정상,0,0,0,795
ANT-024,TG-06,hipass_antenna,2026-03-27 07:00:00,85,7,0.553,26.81,12.23,76.07,99.78,50.08,0,0,0.056,0,122,0,정상,0,0,0,794
ANT-024,TG-06,hipass_antenna,2026-03-27 08:00:00,85,8,0.655,29.12,12.19,78.63,99.74,49.68,0,0,0.064,0,122,3.9,정상,0,0,0,793
ANT-024,TG-06,hipass_antenna,2026-03-27 09:00:00,85,9,0.627,29.46,12.27,77.74,99.43,46.48,1,0,0.175,0,122,2.72,정상,0,0,0,792
ANT-024,TG-06,hipass_antenna,2026-03-27 10:00:00,85,10,0.479,29.39,12.3,77.08,99.43,43.91,0,0,0.149,0,122,2.71,정상,0,0,0,791
ANT-024,TG-06,hipass_antenna,2026-03-27 11:00:00,85,11,0.382,29.5,12.24,75.13,99.99,48.56,0,0,0.15,0,122,0,정상,0,0,0,790
ANT-024,TG-06,hipass_antenna,2026-03-27 12:00:00,85,12,0.339,29.27,12.27,75.83,99.65,47.62,0,0,0.201,0,122,0,정상,0,0,0,789
ANT-024,TG-06,hipass_antenna,2026-03-27 13:00:00,85,13,0.283,28.74,12.22,77.86,99.74,49.33,0,0,0.227,1,122,5.15,정상,0,0,0,788
ANT-024,TG-06,hipass_antenna,2026-03-27 14:00:00,85,14,0.294,31.26,12.27,77.67,99.72,42.35,0,0,0,0,122,0,정상,0,0,0,787
ANT-024,TG-06,hipass_antenna,2026-03-27 15:00:00,85,15,0.401,30.51,12.26,75.87,99.46,48.11,1,0,0.164,2,122,2.19,정상,0,0,0,786
ANT-024,TG-06,hipass_antenna,2026-03-27 16:00:00,85,16,0.456,28.12,12.21,75.85,99.51,48.39,0,0,0.095,1,122,0.33,정상,0,0,0,785
ANT-024,TG-06,hipass_antenna,2026-03-27 17:00:00,85,17,0.537,27.3,12.26,76.19,99.78,55.68,0,0,0.068,0,122,2.78,정상,0,0,0,784
ANT-024,TG-06,hipass_antenna,2026-03-27 18:00:00,85,18,0.565,25.54,12.24,79.47,99.11,47.77,2,0,0.297,0,122,2.16,정상,0,0,0,783
ANT-024,TG-06,hipass_antenna,2026-03-27 19:00:00,85,19,0.526,25.46,12.27,77.99,99.77,44.48,2,0,0.31,0,122,2.72,정상,0,0,0,782
ANT-024,TG-06,hipass_antenna,2026-03-27 20:00:00,85,20,0.466,23.5,12.23,77.71,99.76,51.21,0,0,0.189,1,122,0,정상,0,0,0,781
ANT-024,TG-06,hipass_antenna,2026-03-27 21:00:00,85,21,0.346,23.44,12.24,79.0,99.45,47.92,0,0,0.184,1,122,3.55,정상,0,0,0,780
ANT-024,TG-06,hipass_antenna,2026-03-27 22:00:00,85,22,0.29,21.47,12.21,78.59,99.2,43.97,0,0,0.301,0,122,0,정상,0,0,0,779
ANT-024,TG-06,hipass_antenna,2026-03-27 23:00:00,85,23,0.26,21.8,12.27,77.63,99.23,48.62,0,0,0,0,122,1.0,정상,0,0,0,778
ANT-024,TG-06,hipass_antenna,2026-03-28 00:00:00,86,0,0.2,22.0,12.26,77.76,99.69,44.13,0,0,0.158,0,123,0,정상,0,0,0,777
ANT-024,TG-06,hipass_antenna,2026-03-28 01:00:00,86,1,0.159,23.29,12.29,77.21,99.55,44.74,0,0,0,0,123,2.98,정상,0,0,0,776
ANT-024,TG-06,hipass_antenna,2026-03-28 02:00:00,86,2,0.187,21.6,12.21,76.48,99.15,50.49,1,0,0.187,0,123,1.56,정상,0,0,0,775
ANT-024,TG-06,hipass_antenna,2026-03-28 03:00:00,86,3,0.216,23.35,12.24,77.14,99.74,49.62,0,0,0.21,0,123,1.03,정상,0,0,0,774
ANT-024,TG-06,hipass_antenna,2026-03-28 04:00:00,86,4,0.249,24.7,12.2,78.6,99.67,46.41,1,0,0.306,0,123,0,정상,0,0,0,773
ANT-024,TG-06,hipass_antenna,2026-03-28 05:00:00,86,5,0.305,24.76,12.23,78.46,99.85,49.39,0,0,0.072,1,123,4.35,정상,0,0,0,772
ANT-024,TG-06,hipass_antenna,2026-03-28 06:00:00,86,6,0.361,26.87,12.25,76.15,99.83,51.26,0,0,0,0,123,3.89,정상,0,0,0,771
ANT-024,TG-06,hipass_antenna,2026-03-28 07:00:00,86,7,0.445,26.51,12.29,77.75,99.74,47.8,0,0,0.111,0,123,0,정상,0,0,0,770
ANT-024,TG-06,hipass_antenna,2026-03-28 08:00:00,86,8,0.446,27.78,12.25,77.8,99.34,45.19,0,0,0.167,2,123,0.77,정상,0,0,0,769
ANT-024,TG-06,hipass_antenna,2026-03-28 09:00:00,86,9,0.444,28.15,12.21,78.52,99.73,41.82,1,0,0.173,0,123,0,정상,0,0,0,768
