gate_id,location_id,collected_at,motor_temperature_c,motor_current_a,voltage_v,open_close_time_sec,vibration_mm_s,operation_count,error_count,days_since_maintenance,risk_score,risk_level,maintenance_event,failure_event
GATE-08,PARKING-02,2026-01-18 02:00:00,37.88,3.69,24.52,2.87,0.94,53497,1,64,1.32,정상,0,0
GATE-08,PARKING-02,2026-01-18 03:00:00,34.64,3.58,24.26,2.59,0.84,53506,0,64,5.87,정상,0,0
GATE-08,PARKING-02,2026-01-18 04:00:00,36.88,3.13,24.23,2.52,0.58,53516,1,64,5.29,정상,0,0
GATE-08,PARKING-02,2026-01-18 05:00:00,33.57,3.69,24.1,2.47,0.75,53524,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 06:00:00,37.53,3.37,23.83,2.51,0.41,53541,1,64,8.63,정상,0,0
GATE-08,PARKING-02,2026-01-18 07:00:00,40.69,4.39,24.34,2.68,1.11,53595,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 08:00:00,36.78,3.15,23.97,2.66,0.89,53623,1,64,6.91,정상,0,0
GATE-08,PARKING-02,2026-01-18 09:00:00,40.37,4.15,23.81,2.4,0.73,53662,1,64,3.45,정상,0,0
GATE-08,PARKING-02,2026-01-18 10:00:00,37.02,4.05,24.46,2.53,0.86,53675,0,64,3.81,정상,0,0
GATE-08,PARKING-02,2026-01-18 11:00:00,39.17,3.56,24.33,2.42,0.7,53701,0,64,0.54,정상,0,0
GATE-08,PARKING-02,2026-01-18 12:00:00,34.12,4.24,23.88,2.31,1,53718,0,64,1.57,정상,0,0
GATE-08,PARKING-02,2026-01-18 13:00:00,37.73,3.84,24.09,2.71,0.62,53739,0,64,1.19,정상,0,0
GATE-08,PARKING-02,2026-01-18 14:00:00,37.9,4.07,23.63,2.49,0.93,53757,1,64,9.09,정상,0,0
GATE-08,PARKING-02,2026-01-18 15:00:00,37.38,3.55,23.57,2.49,0.98,53783,0,64,1.42,정상,0,0
GATE-08,PARKING-02,2026-01-18 16:00:00,35.42,3.61,23.96,2.68,0.92,53804,1,64,8.84,정상,0,0
GATE-08,PARKING-02,2026-01-18 17:00:00,38.82,4.47,24.04,2.56,0.94,53846,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 18:00:00,42.66,3.84,23.92,2.73,1.12,53892,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 19:00:00,42.93,4.12,24.03,2.52,0.82,53951,1,64,6.98,정상,0,0
GATE-08,PARKING-02,2026-01-18 20:00:00,40.42,4.55,24.27,2.4,1.23,53988,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 21:00:00,38.77,3.96,24.21,2.62,0.53,54011,0,64,0,정상,0,0
GATE-08,PARKING-02,2026-01-18 22:00:00,37.73,4.13,23.86,2.92,0.81,54028,0,64,1.49,정상,0,0
GATE-08,PARKING-02,2026-01-18 23:00:00,38.47,4.51,24.31,2.59,1.05,54048,0,64,2.62,정상,0,0
GATE-08,PARKING-02,2026-01-19 00:00:00,36.69,3.34,23.64,2.29,1.12,54049,0,65,0.13,정상,0,0
GATE-08,PARKING-02,2026-01-19 01:00:00,36.55,3.14,24.12,2.68,1.01,54055,0,65,3.93,정상,0,0
GATE-08,PARKING-02,2026-01-19 02:00:00,37.46,3.86,23.92,2.55,0.83,54064,1,65,5.69,정상,0,0
GATE-08,PARKING-02,2026-01-19 03:00:00,39.47,3.46,24.17,2.4,0.71,54076,0,65,4.79,정상,0,0
GATE-08,PARKING-02,2026-01-19 04:00:00,36.85,3.23,24.05,2.4,0.95,54086,0,65,3.5,정상,0,0
GATE-08,PARKING-02,2026-01-19 05:00:00,35.4,3.84,24.55,2.77,0.65,54091,1,65,6.79,정상,0,0
GATE-08,PARKING-02,2026-01-19 06:00:00,37.01,3.8,24.18,2.39,0.87,54107,0,65,0,정상,0,0
GATE-08,PARKING-02,2026-01-19 07:00:00,39.12,4.49,23.85,2.31,1.04,54144,1,65,4.83,정상,0,0
GATE-08,PARKING-02,2026-01-19 08:00:00,43.55,3.96,24.23,2.67,0.82,54196,0,65,5.26,정상,0,0
GATE-08,PARKING-02,2026-01-19 09:00:00,39.79,3.88,24.36,2.75,0.93,54237,0,65,0,정상,0,0
GATE-08,PARKING-02,2026-01-19 10:00:00,39.79,3.88,24.13,2.53,0.86,54261,0,65,2.54,정상,0,0
GATE-08,PARKING-02,2026-01-19 11:00:00,38.86,4.05,23.25,2.62,1.05,54274,1,65,8.19,정상,0,0
GATE-08,PARKING-02,2026-01-19 12:00:00,37,3.86,23.68,2.54,1.1,54301,1,65,6.26,정상,0,0
GATE-08,PARKING-02,2026-01-19 13:00:00,39.73,4.16,24.43,2.66,0.58,54335,1,65,8.52,정상,0,0
GATE-08,PARKING-02,2026-01-19 14:00:00,40.89,3.86,23.88,2.06,0.77,54356,0,65,3.02,정상,0,0
GATE-08,PARKING-02,2026-01-19 15:00:00,37.48,4.08,23.94,2.82,1.2,54381,0,65,0,정상,0,0
GATE-08,PARKING-02,2026-01-19 16:00:00,38.64,3.93,24,2.76,1.14,54408,0,65,0.62,정상,0,0
GATE-08,PARKING-02,2026-01-19 17:00:00,37.43,3.89,24.21,2.66,0.98,54442,1,65,3.85,정상,0,0
GATE-08,PARKING-02,2026-01-19 18:00:00,43.43,3.95,24.31,2.52,0.97,54482,1,65,8.58,정상,0,0
GATE-08,PARKING-02,2026-01-19 19:00:00,42.37,3.89,24.01,2.39,0.95,54532,0,65,1.87,정상,0,0
GATE-08,PARKING-02,2026-01-19 20:00:00,39.01,3.6,24.4,2.25,1.18,54563,0,65,3.78,정상,0,0
GATE-08,PARKING-02,2026-01-19 21:00:00,37.97,4.16,24.11,2.52,1.09,54592,2,65,12.39,정상,0,0
GATE-08,PARKING-02,2026-01-19 22:00:00,37.26,4.33,24.21,2.58,0.68,54615,0,65,2.61,정상,0,0
GATE-08,PARKING-02,2026-01-19 23:00:00,40.91,4.47,23.83,2.36,1.02,54639,0,65,1.76,정상,0,0
GATE-08,PARKING-02,2026-01-20 00:00:00,38.7,3.9,24.25,2.61,0.98,54656,0,66,1.61,정상,0,0
GATE-08,PARKING-02,2026-01-20 01:00:00,38.39,3.02,24.22,2.56,1,54659,0,66,0.92,정상,0,0
GATE-08,PARKING-02,2026-01-20 02:00:00,36.74,3.38,23.73,2.73,0.76,54661,0,66,3.16,정상,0,0
GATE-08,PARKING-02,2026-01-20 03:00:00,36.8,3.86,24.21,2.56,0.74,54665,0,66,0.46,정상,0,0
GATE-08,PARKING-02,2026-01-20 04:00:00,33.6,3.31,24.18,2.59,1.09,54674,0,66,1.32,정상,0,0
GATE-08,PARKING-02,2026-01-20 05:00:00,39.48,3.54,24.04,2.48,1.13,54674,0,66,1.5,정상,0,0
GATE-08,PARKING-02,2026-01-20 06:00:00,38.62,3.79,23.95,2.49,1,54689,1,66,6.05,정상,0,0
GATE-08,PARKING-02,2026-01-20 07:00:00,42.14,4.47,24.02,2.55,0.82,54734,1,66,6.47,정상,0,0
GATE-08,PARKING-02,2026-01-20 08:00:00,43.1,4.63,24.1,2.6,0.74,54790,0,66,4.98,정상,0,0
GATE-08,PARKING-02,2026-01-20 09:00:00,40.72,4.59,23.91,2.58,1.13,54832,0,66,0,정상,0,0
GATE-08,PARKING-02,2026-01-20 10:00:00,39.11,3.5,23.81,2.44,0.79,54852,0,66,0.27,정상,0,0
GATE-08,PARKING-02,2026-01-20 11:00:00,35.18,3.95,24.15,2.66,0.76,54865,0,66,0.16,정상,0,0
GATE-08,PARKING-02,2026-01-20 12:00:00,40.3,3.81,24.08,2.74,1.12,54885,1,66,2.86,정상,0,0
GATE-08,PARKING-02,2026-01-20 13:00:00,40.36,3.74,23.83,2.73,0.88,54904,1,66,6.44,정상,0,0
GATE-08,PARKING-02,2026-01-20 14:00:00,39.29,4.31,24.08,2.61,0.91,54937,1,66,4.42,정상,0,0
GATE-08,PARKING-02,2026-01-20 15:00:00,40.77,3.76,24.29,2.65,1.02,54966,0,66,2.05,정상,0,0
GATE-08,PARKING-02,2026-01-20 16:00:00,38.15,3.34,23.9,2.52,0.82,54983,0,66,2.32,정상,0,0
GATE-08,PARKING-02,2026-01-20 17:00:00,40.62,4.01,23.91,2.75,0.85,55025,0,66,1.25,정상,0,0
GATE-08,PARKING-02,2026-01-20 18:00:00,40.37,4.72,24.38,2.56,0.77,55061,0,66,3.22,정상,0,0
GATE-08,PARKING-02,2026-01-20 19:00:00,43.68,4.47,23.69,2.45,1.27,55118,0,66,6.49,정상,0,0
GATE-08,PARKING-02,2026-01-20 20:00:00,34.89,3.73,23.94,2.53,0.98,55148,1,66,2.24,정상,0,0
GATE-08,PARKING-02,2026-01-20 21:00:00,37.41,3.7,23.48,2.66,1,55166,0,66,1.96,정상,0,0
GATE-08,PARKING-02,2026-01-20 22:00:00,37.21,3.62,24.37,2.48,1.19,55191,0,66,1.58,정상,0,0
GATE-08,PARKING-02,2026-01-20 23:00:00,37.19,4.54,23.81,2.63,0.81,55216,0,66,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 00:00:00,35.22,3.58,24.08,2.74,1.17,55217,0,67,0.32,정상,0,0
GATE-08,PARKING-02,2026-01-21 01:00:00,38.96,3.76,24.14,2.82,1.06,55221,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 02:00:00,36.9,3.63,24.01,2.63,1.25,55227,0,67,1.18,정상,0,0
GATE-08,PARKING-02,2026-01-21 03:00:00,36.93,3.31,24.27,2.46,1.44,55232,1,67,5.31,정상,0,0
GATE-08,PARKING-02,2026-01-21 04:00:00,34.94,3.13,24.07,2.84,1.27,55232,1,67,2.3,정상,0,0
GATE-08,PARKING-02,2026-01-21 05:00:00,33.27,3.67,24.19,2.51,1.13,55232,0,67,1.27,정상,0,0
GATE-08,PARKING-02,2026-01-21 06:00:00,38.38,4.51,23.6,2.62,0.82,55257,0,67,0.9,정상,0,0
GATE-08,PARKING-02,2026-01-21 07:00:00,37.57,3.63,24.08,2.82,0.97,55287,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 08:00:00,40.75,4.4,23.84,2.84,1.06,55335,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 09:00:00,43.15,3.77,23.99,2.37,1.01,55373,1,67,6.16,정상,0,0
GATE-08,PARKING-02,2026-01-21 10:00:00,38.17,3.99,24.12,2.42,0.83,55398,0,67,0.99,정상,0,0
GATE-08,PARKING-02,2026-01-21 11:00:00,37.64,3.53,23.85,2.73,0.89,55418,0,67,3.49,정상,0,0
GATE-08,PARKING-02,2026-01-21 12:00:00,37.55,3.43,24.17,2.91,1.17,55433,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 13:00:00,40.58,4.38,23.78,2.39,1.32,55453,0,67,0.76,정상,0,0
GATE-08,PARKING-02,2026-01-21 14:00:00,41,4.4,23.92,2.49,1.17,55480,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 15:00:00,40.81,3.95,24.12,2.48,0.88,55504,0,67,1.88,정상,0,0
GATE-08,PARKING-02,2026-01-21 16:00:00,36.29,3.96,24.17,2.58,0.81,55517,1,67,7.41,정상,0,0
GATE-08,PARKING-02,2026-01-21 17:00:00,41.77,3.95,23.91,2.56,1.06,55555,0,67,0,정상,0,0
GATE-08,PARKING-02,2026-01-21 18:00:00,41.08,4.65,23.49,2.79,0.73,55601,1,67,7.58,정상,0,0
GATE-08,PARKING-02,2026-01-21 19:00:00,41.16,3.9,23.99,2.79,0.96,55649,1,67,2.16,정상,0,0
GATE-08,PARKING-02,2026-01-21 20:00:00,40.65,3.65,24.03,2.39,0.97,55697,1,67,6.08,정상,0,0
GATE-08,PARKING-02,2026-01-21 21:00:00,39.65,3.95,24.19,2.78,1.16,55721,0,67,0.79,정상,0,0
GATE-08,PARKING-02,2026-01-21 22:00:00,39.96,3.85,23.89,2.94,1.17,55750,0,67,0.26,정상,0,0
GATE-08,PARKING-02,2026-01-21 23:00:00,39.86,3.84,23.55,2.61,0.99,55770,1,67,9.2,정상,0,0
GATE-08,PARKING-02,2026-01-22 00:00:00,36.09,3.83,24.3,2.46,0.92,55772,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 01:00:00,38.38,3.57,24.49,2.66,1.07,55773,0,68,4.07,정상,0,0
GATE-08,PARKING-02,2026-01-22 02:00:00,34.25,3.28,23.97,2.41,1.08,55775,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 03:00:00,34.63,3.12,24.02,2.69,0.98,55775,1,68,5.15,정상,0,0
GATE-08,PARKING-02,2026-01-22 04:00:00,35,3.9,24.1,2.61,0.97,55776,0,68,0.53,정상,0,0
GATE-08,PARKING-02,2026-01-22 05:00:00,36.32,3.5,24.04,2.69,1.18,55784,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 06:00:00,36.54,4.49,23.91,2.68,1.05,55810,1,68,4.51,정상,0,0
GATE-08,PARKING-02,2026-01-22 07:00:00,38.42,4.4,24.38,2.71,1.08,55855,0,68,0.1,정상,0,0
GATE-08,PARKING-02,2026-01-22 08:00:00,41.33,4.14,24.03,2.82,0.96,55894,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 09:00:00,40.6,4.26,23.9,2.14,1.06,55933,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 10:00:00,38.61,4.3,24.14,2.38,1.12,55964,0,68,0.53,정상,0,0
GATE-08,PARKING-02,2026-01-22 11:00:00,37.31,4.14,24.05,2.87,1.06,55981,0,68,1.27,정상,0,0
GATE-08,PARKING-02,2026-01-22 12:00:00,42.19,4.06,24.32,2.61,1.07,56001,0,68,2.35,정상,0,0
GATE-08,PARKING-02,2026-01-22 13:00:00,37.55,3.94,24.4,2.58,1.11,56018,0,68,2.68,정상,0,0
GATE-08,PARKING-02,2026-01-22 14:00:00,35.04,4.08,24.3,2.7,1.18,56034,1,68,5.52,정상,0,0
GATE-08,PARKING-02,2026-01-22 15:00:00,38.44,4.34,23.7,2.64,1.09,56059,0,68,2.49,정상,0,0
GATE-08,PARKING-02,2026-01-22 16:00:00,41.16,4.74,23.87,2.72,1.09,56085,0,68,1.35,정상,0,0
GATE-08,PARKING-02,2026-01-22 17:00:00,41.86,4.65,24.26,2.53,0.87,56132,1,68,9.62,정상,0,0
GATE-08,PARKING-02,2026-01-22 18:00:00,42.24,4.68,23.66,2.56,0.96,56172,0,68,2.21,정상,0,0
GATE-08,PARKING-02,2026-01-22 19:00:00,40.68,4.03,24.29,2.84,0.96,56213,0,68,3.77,정상,0,0
GATE-08,PARKING-02,2026-01-22 20:00:00,39.22,3.99,24.07,2.23,1.21,56245,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 21:00:00,37.02,4.53,24.33,2.62,0.8,56272,0,68,2.79,정상,0,0
GATE-08,PARKING-02,2026-01-22 22:00:00,38.32,4.28,24.02,2.45,0.82,56296,0,68,0,정상,0,0
GATE-08,PARKING-02,2026-01-22 23:00:00,39.76,4.05,24.37,2.72,1.14,56321,0,68,2.79,정상,0,0
GATE-08,PARKING-02,2026-01-23 00:00:00,36.85,3.91,24.27,2.26,0.64,56330,1,69,12.45,정상,0,0
GATE-08,PARKING-02,2026-01-23 01:00:00,34.67,2.91,24.23,2.48,1.26,56335,0,69,4.13,정상,0,0
GATE-08,PARKING-02,2026-01-23 02:00:00,35.95,3.58,23.77,2.66,0.96,56339,0,69,0.28,정상,0,0
GATE-08,PARKING-02,2026-01-23 03:00:00,33.33,4,23.56,2.76,1.09,56344,0,69,2.58,정상,0,0
GATE-08,PARKING-02,2026-01-23 04:00:00,36.03,3.99,24.4,2.79,0.91,56358,0,69,2,정상,0,0
GATE-08,PARKING-02,2026-01-23 05:00:00,34.96,3.21,23.65,2.59,0.74,56368,0,69,4.95,정상,0,0
GATE-08,PARKING-02,2026-01-23 06:00:00,39.78,4.08,24.22,2.43,0.72,56391,1,69,5.92,정상,0,0
GATE-08,PARKING-02,2026-01-23 07:00:00,41.17,4.34,23.59,2.83,0.92,56425,1,69,7.95,정상,0,0
GATE-08,PARKING-02,2026-01-23 08:00:00,40.88,4.28,23.89,2.91,0.91,56454,1,69,4.95,정상,0,0
GATE-08,PARKING-02,2026-01-23 09:00:00,40.26,4.79,23.6,2.59,0.89,56495,0,69,2.46,정상,0,0
GATE-08,PARKING-02,2026-01-23 10:00:00,40.42,4.18,24.21,2.8,1.25,56513,0,69,0,정상,0,0
GATE-08,PARKING-02,2026-01-23 11:00:00,35.51,4.42,24.41,2.62,1.11,56540,0,69,0,정상,0,0
GATE-08,PARKING-02,2026-01-23 12:00:00,39.47,4.38,24.13,2.75,1.34,56559,1,69,6.38,정상,0,0
GATE-08,PARKING-02,2026-01-23 13:00:00,38.1,4.26,24.19,2.66,1.24,56585,0,69,0.84,정상,0,0
GATE-08,PARKING-02,2026-01-23 14:00:00,39.42,4,24.25,2.88,1.34,56606,1,69,8,정상,0,0
GATE-08,PARKING-02,2026-01-23 15:00:00,39.81,3.95,23.77,2.68,1.18,56627,0,69,1.21,정상,0,0
GATE-08,PARKING-02,2026-01-23 16:00:00,39.6,3.81,23.99,2.6,1.29,56653,0,69,0,정상,0,0
GATE-08,PARKING-02,2026-01-23 17:00:00,40.92,4.63,23.84,2.53,0.79,56684,1,69,8.51,정상,0,0
GATE-08,PARKING-02,2026-01-23 18:00:00,39.53,4.27,24.08,2.54,1.2,56721,0,69,0,정상,0,0
GATE-08,PARKING-02,2026-01-23 19:00:00,38.89,4.81,24.36,2.64,1.4,56751,0,69,8.89,정상,0,0
GATE-08,PARKING-02,2026-01-23 20:00:00,43.81,4.31,23.76,2.97,1,56801,0,69,1.6,정상,0,0
GATE-08,PARKING-02,2026-01-23 21:00:00,40.4,4.55,23.69,2.48,1.21,56830,0,69,3.76,정상,0,0
GATE-08,PARKING-02,2026-01-23 22:00:00,37.45,4.67,24.39,2.72,1.16,56854,0,69,2.99,정상,0,0
GATE-08,PARKING-02,2026-01-23 23:00:00,36.25,3.58,24.1,2.81,1.02,56871,0,69,0.34,정상,0,0
GATE-08,PARKING-02,2026-01-24 00:00:00,35.06,3.69,24.05,2.86,1.25,56876,0,70,0,정상,0,0
GATE-08,PARKING-02,2026-01-24 01:00:00,37.96,3.59,23.62,2.96,1.18,56878,0,70,1.71,정상,0,0
GATE-08,PARKING-02,2026-01-24 02:00:00,36.02,3.85,23.88,2.49,1.42,56878,1,70,7.01,정상,0,0
GATE-08,PARKING-02,2026-01-24 03:00:00,36.32,3.61,24.18,2.68,0.94,56878,1,70,5.4,정상,0,0
GATE-08,PARKING-02,2026-01-24 04:00:00,35.6,4.53,24.18,2.87,1.13,56883,0,70,0.89,정상,0,0
GATE-08,PARKING-02,2026-01-24 05:00:00,38.5,3.14,24.16,2.62,1.28,56888,1,70,7.24,정상,0,0
GATE-08,PARKING-02,2026-01-24 06:00:00,37.86,3.51,23.78,2.47,0.89,56910,0,70,0,정상,0,0
GATE-08,PARKING-02,2026-01-24 07:00:00,40.32,3.87,24.07,2.63,1,56946,1,70,4.04,정상,0,0
GATE-08,PARKING-02,2026-01-24 08:00:00,39.4,4.71,24.12,2.81,1.07,56992,0,70,2.29,정상,0,0
GATE-08,PARKING-02,2026-01-24 09:00:00,41,4.31,24.09,2.8,1.15,57043,0,70,0,정상,0,0
GATE-08,PARKING-02,2026-01-24 10:00:00,40.17,4.27,23.79,3.07,1.23,57062,1,70,6.28,정상,0,0
GATE-08,PARKING-02,2026-01-24 11:00:00,39.6,5.08,24.26,2.57,1,57088,1,70,10.79,정상,0,0
GATE-08,PARKING-02,2026-01-24 12:00:00,39.62,4.39,23.99,2.78,1.02,57111,0,70,0,정상,0,0
GATE-08,PARKING-02,2026-01-24 13:00:00,36.35,3.97,24.39,2.67,1.07,57137,1,70,5,정상,0,0
GATE-08,PARKING-02,2026-01-24 14:00:00,38.7,4.02,24.4,2.58,1.11,57154,0,70,5.03,정상,0,0
GATE-08,PARKING-02,2026-01-24 15:00:00,37.52,4.51,23.51,2.7,0.98,57170,1,70,7.78,정상,0,0
GATE-08,PARKING-02,2026-01-24 16:00:00,41.83,4.13,23.91,2.57,1.2,57199,0,70,1.46,정상,0,0
GATE-08,PARKING-02,2026-01-24 17:00:00,41.92,4.26,23.96,2.91,0.85,57241,0,70,0,정상,0,0
GATE-08,PARKING-02,2026-01-24 18:00:00,40.09,4.11,24.11,2.51,1.04,57271,0,70,0.99,정상,0,0
GATE-08,PARKING-02,2026-01-24 19:00:00,44.69,5.26,24.1,2.63,1.23,57333,1,70,11.52,정상,0,0
GATE-08,PARKING-02,2026-01-24 20:00:00,39.44,4.49,23.56,2.74,1.23,57383,0,70,3.73,정상,0,0
GATE-08,PARKING-02,2026-01-24 21:00:00,39.65,4.3,23.76,2.87,0.91,57417,0,70,1.77,정상,0,0
GATE-08,PARKING-02,2026-01-24 22:00:00,39.62,4.51,23.63,2.37,0.98,57437,0,70,2.94,정상,0,0
GATE-08,PARKING-02,2026-01-24 23:00:00,39.6,4.57,24.28,2.64,1.37,57465,0,70,1.72,정상,0,0
GATE-08,PARKING-02,2026-01-25 00:00:00,34.67,3.3,23.77,2.64,1.06,57465,0,71,0.34,정상,0,0
GATE-08,PARKING-02,2026-01-25 01:00:00,39.15,3.69,24.2,2.82,0.83,57482,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 02:00:00,37.75,4.18,24.02,2.6,1.25,57484,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 03:00:00,36,3.94,23.97,2.61,1.26,57488,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 04:00:00,35.62,3.43,24.06,2.8,1.34,57502,0,71,0.69,정상,0,0
GATE-08,PARKING-02,2026-01-25 05:00:00,32.6,3.76,23.99,2.65,1.24,57503,0,71,2.53,정상,0,0
GATE-08,PARKING-02,2026-01-25 06:00:00,41.12,4.27,24.11,2.35,1.3,57531,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 07:00:00,41.81,4.67,23.9,2.75,1.11,57565,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 08:00:00,39.51,4.52,23.95,2.55,0.79,57597,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 09:00:00,39.36,4.26,24.17,2.67,1.41,57628,0,71,3.81,정상,0,0
GATE-08,PARKING-02,2026-01-25 10:00:00,39.01,3.95,24.12,2.67,1.27,57652,0,71,2.56,정상,0,0
GATE-08,PARKING-02,2026-01-25 11:00:00,38.69,3.94,23.8,2.49,0.98,57679,0,71,1.26,정상,0,0
GATE-08,PARKING-02,2026-01-25 12:00:00,37.83,4.01,23.8,2.92,1.02,57692,0,71,3.9,정상,0,0
GATE-08,PARKING-02,2026-01-25 13:00:00,41.4,4.68,24.02,2.71,1.36,57716,0,71,5.67,정상,0,0
GATE-08,PARKING-02,2026-01-25 14:00:00,37.25,3.87,23.52,2.49,1.16,57732,0,71,1.31,정상,0,0
GATE-08,PARKING-02,2026-01-25 15:00:00,39.75,4.35,24.13,2.93,1.14,57757,0,71,0.21,정상,0,0
GATE-08,PARKING-02,2026-01-25 16:00:00,40,3.97,23.8,2.62,1.37,57782,1,71,3.63,정상,0,0
GATE-08,PARKING-02,2026-01-25 17:00:00,39.12,4.21,24.19,2.68,1.48,57813,1,71,4.29,정상,0,0
GATE-08,PARKING-02,2026-01-25 18:00:00,41.41,3.87,23.73,2.73,1.32,57850,2,71,16.24,정상,0,0
GATE-08,PARKING-02,2026-01-25 19:00:00,38.4,4.17,23.86,2.67,1.37,57885,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 20:00:00,40.02,4.36,23.4,2.4,0.91,57929,1,71,7.84,정상,0,0
GATE-08,PARKING-02,2026-01-25 21:00:00,39.27,4.3,23.85,2.73,1.19,57957,0,71,0,정상,0,0
GATE-08,PARKING-02,2026-01-25 22:00:00,41.15,4.22,23.97,2.75,1.19,57980,0,71,0.41,정상,0,0
GATE-08,PARKING-02,2026-01-25 23:00:00,39.65,3.87,23.5,2.67,1.06,58002,1,71,6.32,정상,0,0
GATE-08,PARKING-02,2026-01-26 00:00:00,38.23,3.78,24.27,2.58,1.07,58002,0,72,2.01,정상,0,0
GATE-08,PARKING-02,2026-01-26 01:00:00,34.99,3.86,23.86,2.7,1.37,58002,1,72,6.27,정상,0,0
GATE-08,PARKING-02,2026-01-26 02:00:00,34.41,3.31,23.72,2.9,1.31,58002,0,72,0.87,정상,0,0
GATE-08,PARKING-02,2026-01-26 03:00:00,36.39,3.98,24.53,2.51,1.31,58008,1,72,6.95,정상,0,0
GATE-08,PARKING-02,2026-01-26 04:00:00,38.89,3.81,23.67,2.82,1.33,58017,0,72,2.22,정상,0,0
GATE-08,PARKING-02,2026-01-26 05:00:00,36.67,3.57,24.07,2.72,0.86,58026,1,72,7.96,정상,0,0
GATE-08,PARKING-02,2026-01-26 06:00:00,37.2,3.94,23.84,2.51,1.37,58040,1,72,7.35,정상,0,0
GATE-08,PARKING-02,2026-01-26 07:00:00,41.54,4.65,23.86,2.77,1.19,58075,1,72,6.95,정상,0,0
GATE-08,PARKING-02,2026-01-26 08:00:00,40.22,4.38,23.92,2.88,1.09,58111,1,72,0.59,정상,0,0
GATE-08,PARKING-02,2026-01-26 09:00:00,36.71,4.26,23.96,2.77,0.89,58142,0,72,0,정상,0,0
GATE-08,PARKING-02,2026-01-26 10:00:00,37.78,3.67,24.05,2.78,1.35,58157,1,72,7.82,정상,0,0
GATE-08,PARKING-02,2026-01-26 11:00:00,40.01,4.24,24.53,2.92,1.61,58175,1,72,10.96,정상,0,0
GATE-08,PARKING-02,2026-01-26 12:00:00,43.37,5.03,23.57,3.02,1.18,58195,0,72,5.44,정상,0,0
GATE-08,PARKING-02,2026-01-26 13:00:00,41.75,4.78,23.94,2.85,1.46,58225,0,72,6.08,정상,0,0
GATE-08,PARKING-02,2026-01-26 14:00:00,42.07,4.66,24.01,2.85,1.56,58250,1,72,9.8,정상,0,0
GATE-08,PARKING-02,2026-01-26 15:00:00,41.55,5.12,23.97,3.11,1.52,58276,1,72,9,정상,0,0
GATE-08,PARKING-02,2026-01-26 16:00:00,43.66,5.34,24.17,3.18,1.83,58302,1,72,16.27,정상,0,0
GATE-08,PARKING-02,2026-01-26 17:00:00,42.44,5.55,23.79,3.4,2.04,58340,0,72,16.54,정상,0,0
GATE-08,PARKING-02,2026-01-26 18:00:00,40.4,5.37,23.66,3.51,1.92,58375,2,72,28.59,정상,0,0
GATE-08,PARKING-02,2026-01-26 19:00:00,42.55,4.97,24.21,3.18,2.19,58420,1,72,18.09,정상,0,0
GATE-08,PARKING-02,2026-01-26 20:00:00,42.48,5.05,23.54,3.11,2.12,58445,2,72,24.01,정상,0,0
GATE-08,PARKING-02,2026-01-26 21:00:00,44.61,5.54,23.8,3.09,2.2,58467,1,72,22.64,정상,0,0
GATE-08,PARKING-02,2026-01-26 22:00:00,44.63,5.83,23.51,3.55,2.46,58491,0,72,26.76,정상,0,0
GATE-08,PARKING-02,2026-01-26 23:00:00,44.64,5.61,23.8,3.55,2.4,58518,1,72,27.25,정상,0,0
GATE-08,PARKING-02,2026-01-27 00:00:00,45.8,5.7,23.4,3.57,2.59,58527,2,73,37.68,정상,0,0
GATE-08,PARKING-02,2026-01-27 01:00:00,43.73,5.6,23.55,3.73,2.69,58533,1,73,33.07,정상,0,0
GATE-08,PARKING-02,2026-01-27 02:00:00,44.02,5.54,23.35,4,2.7,58539,1,73,36.17,정상,0,0
GATE-08,PARKING-02,2026-01-27 03:00:00,44.72,5.62,23.39,3.91,2.55,58550,1,73,34.05,정상,0,0
GATE-08,PARKING-02,2026-01-27 04:00:00,46.7,5.49,23.36,3.89,2.94,58556,1,73,37.96,정상,0,0
